f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
166.91399999999996,335.4270000000001,513.422,625.2858000000002,700.0,1440.0,1976.0,2170.0,24.0,50.0,76.0,92.0,126.0,306.0,412.0,416.0,10.3432,24.40900000000001,34.65240000000001,37.72599999999999,qmof-362bef5_primitive
285.82879999999994,581.5529999999998,1018.3347999999996,1140.8398,1106.0,2304.0,3508.0,4402.0,42.0,86.0,148.0,164.0,238.0,580.0,764.0,964.0,16.2138,39.16220000000001,58.558800000000005,69.93800000000002,qmof-81886cf_primitive
266.6576,569.8230000000001,945.4304,1006.6808,950.0,2136.0,2888.0,3392.0,42.0,86.0,144.0,152.0,230.0,538.0,672.0,760.0,15.481,38.05340000000001,54.238400000000034,60.092000000000006,qmof-81886cf_primitive
321.5188,656.0130000000001,1093.9104,1229.3800000000003,1252.0,2616.0,3732.0,4384.0,48.0,98.0,164.0,184.0,262.0,622.0,808.0,952.0,18.85920000000001,45.04500000000003,65.82120000000002,76.90960000000004,qmof-81886cf_primitive
186.8221,370.872,575.5043999999999,687.6906,844.0,1692.0,2454.0,2496.0,26.0,54.0,82.0,100.0,136.0,330.0,446.0,456.0,11.893,27.27340000000001,39.1538,42.62720000000001,qmof-1258c57_primitive
186.8221,370.872,575.5043999999999,687.6906,844.0,1692.0,2454.0,2496.0,26.0,54.0,82.0,100.0,136.0,330.0,446.0,456.0,11.893,27.27340000000001,39.1538,42.62720000000001,qmof-1258c57_primitive
186.8221,370.872,575.5043999999999,687.6905999999999,844.0,1692.0,2454.0,2496.0,26.0,54.0,82.0,100.0,136.0,330.0,446.0,456.0,11.893,27.27340000000001,39.1538,42.62720000000001,qmof-1258c57_primitive
144.9132,317.27100000000013,477.1100000000001,548.817,540.0,1248.0,1592.0,1434.0,24.0,50.0,76.0,92.0,126.0,306.0,412.0,416.0,9.6088,23.36180000000001,32.55800000000001,33.85000000000001,qmof-1258c57_primitive
144.9132,317.27100000000013,477.1100000000001,548.817,540.0,1248.0,1592.0,1434.0,24.0,50.0,76.0,92.0,126.0,306.0,412.0,416.0,9.6088,23.36180000000001,32.55800000000001,33.85000000000001,qmof-1258c57_primitive
186.8221,370.872,575.5044,687.6905999999999,844.0,1692.0,2454.0,2496.0,26.0,54.0,82.0,100.0,136.0,330.0,446.0,456.0,11.893000000000002,27.27340000000001,39.1538,42.627200000000016,qmof-1258c57_primitive
314.8688,648.8729999999999,1243.2038000000002,1710.4010000000007,1112.0,2376.0,4058.0,5984.0,48.0,98.0,188.0,254.0,286.0,744.0,1230.0,1748.0,17.0352,42.58100000000001,72.25880000000001,107.73260000000003,qmof-4e884d7_primitive
278.49159999999995,566.967,915.8824,1012.073,1120.0,2328.0,3328.0,3848.0,42.0,86.0,140.0,154.0,226.0,532.0,712.0,834.0,17.245800000000006,40.64060000000002,58.83160000000001,69.44100000000003,qmof-4e884d7_primitive
167.59820000000002,365.7210000000001,564.77,620.9330000000002,614.0,1416.0,1868.0,1904.0,28.0,58.0,92.0,102.0,150.0,356.0,472.0,490.0,11.068400000000004,26.87300000000001,37.80440000000001,41.251000000000005,qmof-4e884d7_primitive
148.5546,313.0592000000001,464.2176,522.6250000000001,3012.0,2090.0,3384.0,3232.0,22.0,46.0,68.0,78.0,114.0,272.0,352.0,322.0,11.5996,24.471400000000006,34.77560000000001,35.7346,qmof-a53daff_primitive
203.4158,399.2492,613.6383999999999,754.0069999999998,3314.0,2570.0,4120.0,5120.0,28.0,58.0,88.0,110.0,146.0,356.0,484.0,486.0,14.9778,31.46300000000001,46.39120000000002,54.243000000000016,qmof-a53daff_primitive
151.0794,289.98599999999993,469.8603999999999,533.8169999999999,624.0,1200.0,1780.0,1944.0,22.0,44.0,72.0,82.0,116.0,276.0,376.0,442.0,9.1558,20.913200000000007,30.570400000000006,35.80500000000001,qmof-a53daff_primitive
532.0059999999999,1031.6393999999996,1660.4024,2207.586799999998,3262.0,5664.0,9152.0,11964.0,62.0,134.0,216.0,292.0,350.0,894.0,1384.0,1780.0,34.26700000000002,75.71020000000001,121.3224,161.56920000000005,qmof-45499da_primitive
167.40939999999998,371.586,605.5803999999999,631.626,766.0,1752.0,2440.0,1980.0,24.0,56.0,92.0,104.0,172.0,528.0,700.0,564.0,11.2536,29.26000000000001,42.97240000000001,41.1592,qmof-45499da_primitive
168.6858,372.6268000000001,610.2723999999998,810.018,816.0,1840.0,2752.0,3300.0,22.0,52.0,88.0,116.0,164.0,528.0,772.0,676.0,10.858199999999998,27.8804,44.05040000000001,53.4028,qmof-45499da_primitive
169.46819999999997,326.6654,520.9036,601.621,798.0,1544.0,2260.0,2494.0,22.0,46.0,74.0,88.0,124.0,316.0,426.0,476.0,10.3734,23.734600000000007,35.0994,40.288800000000016,qmof-344ed8d_primitive
169.46819999999997,326.6653999999999,520.9036,601.6209999999999,798.0,1544.0,2260.0,2494.0,22.0,46.0,74.0,88.0,124.0,316.0,426.0,476.0,10.3734,23.734600000000007,35.0994,40.28880000000001,qmof-344ed8d_primitive
169.46819999999997,326.6653999999999,520.9036,601.6209999999999,798.0,1544.0,2260.0,2494.0,22.0,46.0,74.0,88.0,124.0,316.0,426.0,476.0,10.3734,23.734600000000007,35.0994,40.28880000000001,qmof-344ed8d_primitive
322.87940000000003,694.1610000000004,1185.5853999999997,1515.1119999999996,1214.0,2736.0,4180.0,5092.0,52.0,110.0,192.0,250.0,302.0,768.0,1120.0,1394.0,20.55880000000001,51.420600000000015,80.84640000000002,101.77220000000004,qmof-8a528fd_primitive
228.8144,470.78100000000006,866.3553999999999,1201.4310000000005,848.0,1800.0,2818.0,3012.0,36.0,74.0,140.0,206.0,214.0,576.0,910.0,1080.0,13.8084,33.77220000000001,55.83160000000001,72.21100000000001,qmof-8a528fd_primitive
261.1794,541.6710000000003,1001.7304,1404.861,924.0,1992.0,3112.0,3528.0,42.0,86.0,164.0,242.0,250.0,672.0,1060.0,1320.0,15.541800000000006,38.423000000000016,63.62920000000001,84.3874,qmof-8a528fd_primitive
322.8793999999997,694.1610000000005,1185.5853999999997,1515.1120000000003,1214.0,2736.0,4180.0,5092.0,52.0,110.0,192.0,250.0,302.0,768.0,1120.0,1400.0,20.558800000000023,51.42060000000003,80.84640000000002,101.77220000000008,qmof-8a528fd_primitive
179.30210000000002,334.7612,563.8219999999999,675.3663999999999,1020.0,2058.0,2698.0,2736.0,24.0,48.0,78.0,98.0,126.0,308.0,408.0,422.0,11.0947,25.19120000000001,37.04780000000001,41.7624,qmof-45eb13a_primitive
179.30210000000002,334.7612,563.8219999999999,675.3663999999999,1020.0,2058.0,2698.0,2736.0,24.0,48.0,78.0,98.0,126.0,308.0,408.0,422.0,11.0947,25.19120000000001,37.04780000000001,41.7624,qmof-45eb13a_primitive
179.30210000000002,334.7612,563.8219999999999,675.3663999999999,1020.0,2058.0,2698.0,2736.0,24.0,48.0,78.0,98.0,126.0,308.0,408.0,422.0,11.0947,25.19120000000001,37.04780000000001,41.7624,qmof-45eb13a_primitive
179.30210000000002,334.7612,563.8219999999999,675.3663999999999,1020.0,2058.0,2698.0,2736.0,24.0,48.0,78.0,98.0,126.0,308.0,408.0,422.0,11.0947,25.19120000000001,37.04780000000001,41.7624,qmof-45eb13a_primitive
122.2282,268.82100000000014,406.2200000000001,458.812,466.0,1080.0,1400.0,1288.0,20.0,42.0,64.0,76.0,106.0,258.0,352.0,360.0,8.149199999999999,19.850600000000004,27.90720000000001,28.97160000000001,qmof-45eb13a_primitive
122.2282,268.82100000000014,406.2200000000001,458.812,466.0,1080.0,1400.0,1288.0,20.0,42.0,64.0,76.0,106.0,258.0,352.0,360.0,8.149199999999999,19.850600000000004,27.90720000000001,28.97160000000001,qmof-45eb13a_primitive
122.2282,268.82100000000014,406.2200000000001,458.812,466.0,1080.0,1400.0,1288.0,20.0,42.0,64.0,76.0,106.0,258.0,352.0,360.0,8.149199999999999,19.850600000000004,27.90720000000001,28.97160000000001,qmof-45eb13a_primitive
122.2282,268.82100000000014,406.2200000000001,458.812,466.0,1080.0,1400.0,1288.0,20.0,42.0,64.0,76.0,106.0,258.0,352.0,360.0,8.149199999999999,19.850600000000004,27.90720000000001,28.97160000000001,qmof-45eb13a_primitive
132.70159999999998,231.744,362.6163999999999,434.2429999999999,674.0,1176.0,1792.0,1952.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,8.2144,17.3712,25.262400000000003,28.53860000000001,qmof-aa922ec_primitive
132.70159999999998,231.744,362.6163999999999,434.2429999999999,674.0,1176.0,1792.0,1952.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,8.2144,17.3712,25.262400000000003,28.53860000000001,qmof-aa922ec_primitive
132.7016,231.744,362.6163999999999,434.2429999999999,674.0,1176.0,1792.0,1952.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,8.2144,17.371199999999998,25.2624,28.53860000000001,qmof-aa922ec_primitive
158.87559999999996,311.253,495.6243999999999,610.9599999999998,6310.0,2640.0,4576.0,7156.0,22.0,46.0,72.0,92.0,118.0,294.0,424.0,460.0,13.714,26.503400000000006,41.1552,52.5996,qmof-23d6bfc_primitive
83.0244,131.631,188.4004,175.84500000000003,402.0,624.0,832.0,546.0,10.0,18.0,24.0,24.0,42.0,90.0,88.0,64.0,4.776999999999999,9.1938,11.2792,9.2568,qmof-23d6bfc_primitive
18.4832,18.4832,0.0,0.0,98.0,98.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.125,1.125,0.0,0.0,qmof-23d6bfc_primitive
129.00560000000002,228.888,356.9043999999999,423.21099999999984,1124.0,1392.0,2224.0,2636.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,9.1088,18.172,26.864,31.3258,qmof-37f3872_primitive
129.0056,228.888,356.9043999999999,423.211,1124.0,1392.0,2224.0,2636.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,9.1088,18.172,26.864000000000004,31.3258,qmof-37f3872_primitive
129.00560000000002,228.888,356.90439999999995,423.2109999999999,1124.0,1392.0,2224.0,2636.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,9.1088,18.172,26.864,31.3258,qmof-37f3872_primitive
129.00560000000002,228.888,356.90439999999995,423.21099999999984,1124.0,1392.0,2224.0,2636.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,9.1088,18.172,26.864,31.3258,qmof-37f3872_primitive
130.19039999999998,244.035,387.1983999999999,393.3198,3506.0,2496.0,4432.0,8968.0,16.0,34.0,52.0,52.0,86.0,210.0,292.0,238.0,11.5548,22.5918,35.7036,40.3014,qmof-37f3872_primitive
130.1904,244.035,387.1984,393.31979999999993,3506.0,2496.0,4432.0,8968.0,16.0,34.0,52.0,52.0,86.0,210.0,292.0,238.0,11.5548,22.5918,35.7036,40.30140000000001,qmof-37f3872_primitive
130.1904,244.035,387.1983999999999,393.31979999999993,3506.0,2496.0,4432.0,8968.0,16.0,34.0,52.0,52.0,86.0,210.0,292.0,238.0,11.5548,22.5918,35.703599999999994,40.3014,qmof-37f3872_primitive
130.1904,244.0349999999999,387.1983999999999,393.3198,3506.0,2496.0,4432.0,8968.0,16.0,34.0,52.0,52.0,86.0,210.0,292.0,238.0,11.5548,22.5918,35.7036,40.3014,qmof-37f3872_primitive
130.19039999999998,244.035,387.1984,393.31979999999993,3506.0,2496.0,4432.0,8968.0,16.0,34.0,52.0,52.0,86.0,210.0,292.0,238.0,11.5548,22.591800000000003,35.703599999999994,40.3014,qmof-37f3872_primitive
130.1904,244.035,387.1984,393.3198,3506.0,2496.0,4432.0,8968.0,16.0,34.0,52.0,52.0,86.0,210.0,292.0,238.0,11.554799999999998,22.591800000000006,35.7036,40.3014,qmof-37f3872_primitive
130.19039999999998,244.035,387.1984,393.3198,3506.0,2496.0,4432.0,8968.0,16.0,34.0,52.0,52.0,86.0,210.0,292.0,238.0,11.5548,22.591800000000003,35.7036,40.30139999999999,qmof-37f3872_primitive
130.19039999999998,244.035,387.1984,393.31979999999993,3506.0,2496.0,4432.0,8968.0,16.0,34.0,52.0,52.0,86.0,210.0,292.0,238.0,11.5548,22.591800000000003,35.7036,40.3014,qmof-37f3872_primitive
146.0144,279.203,419.4303999999999,457.899,1186.0,1880.0,3160.0,4264.0,18.0,38.0,56.0,60.0,94.0,230.0,328.0,302.0,10.2952,22.4094,34.3176,36.7094,qmof-27baed2_primitive
146.0144,279.2029999999999,419.4303999999999,457.899,1186.0,1880.0,3160.0,4264.0,18.0,38.0,56.0,60.0,94.0,230.0,328.0,302.0,10.295199999999998,22.4094,34.3176,36.70940000000001,qmof-27baed2_primitive
146.0144,279.2029999999999,419.4303999999999,457.899,1186.0,1880.0,3160.0,4264.0,18.0,38.0,56.0,60.0,94.0,230.0,328.0,302.0,10.295199999999998,22.409399999999994,34.3176,36.7094,qmof-27baed2_primitive
146.0144,279.203,419.4303999999999,457.899,1186.0,1880.0,3160.0,4264.0,18.0,38.0,56.0,60.0,94.0,230.0,328.0,302.0,10.2952,22.4094,34.3176,36.7094,qmof-27baed2_primitive
410.7169999999999,844.2540000000008,1356.7148000000004,1758.7570000000014,4202.0,4536.0,7232.0,9592.0,60.0,128.0,204.0,274.0,332.0,840.0,1244.0,1474.0,29.21140000000001,66.68200000000003,102.546,129.16339999999997,qmof-637e6e5_primitive
122.2282,268.8210000000001,406.22000000000014,458.812,466.0,1080.0,1400.0,1288.0,20.0,42.0,64.0,76.0,106.0,258.0,352.0,360.0,8.149199999999999,19.850600000000004,27.907200000000007,28.971600000000013,qmof-637e6e5_primitive
506.0588999999999,1083.0870000000002,1741.761600000001,2289.4589999999985,5703.0,5796.0,9240.0,11460.0,78.0,168.0,270.0,366.0,438.0,1116.0,1662.0,1950.0,37.06229999999999,86.16299999999998,133.2042,165.95579999999995,qmof-06d4779_primitive
98.6524,90.744,475.212,0.0,682.0,1512.0,2430.0,0.0,7.0,12.0,30.0,0.0,42.0,72.0,30.0,0.0,4.3702000000000005,9.8832,15.123,0.0,qmof-7f34f70_primitive
191.55960000000005,418.975,594.9820000000001,720.8217999999997,738.0,1624.0,2224.0,2512.0,30.0,62.0,92.0,110.0,154.0,368.0,504.0,546.0,12.132600000000002,29.003000000000007,40.61400000000001,47.36059999999999,qmof-7f34f70_primitive
191.55960000000005,418.975,594.9820000000001,720.8217999999997,738.0,1624.0,2224.0,2512.0,30.0,62.0,92.0,110.0,154.0,368.0,504.0,546.0,12.132600000000002,29.003000000000007,40.61400000000001,47.36059999999999,qmof-7f34f70_primitive
173.4204,366.2152000000001,586.6102000000001,662.503,669.0,1456.0,2110.0,2140.0,27.0,56.0,92.0,104.0,148.0,360.0,502.0,550.0,10.811500000000002,26.166000000000004,38.77600000000001,42.74719999999999,qmof-c6f5655_primitive
173.42039999999997,366.2152,586.6101999999998,662.5029999999999,669.0,1456.0,2110.0,2140.0,27.0,56.0,92.0,104.0,148.0,360.0,502.0,550.0,10.811500000000002,26.166000000000004,38.776,42.74720000000001,qmof-c6f5655_primitive
173.42039999999997,366.2152,586.6102,662.5029999999999,669.0,1456.0,2110.0,2140.0,27.0,56.0,92.0,104.0,148.0,360.0,502.0,550.0,10.811500000000004,26.166000000000007,38.776,42.7472,qmof-c6f5655_primitive
173.4204,366.2152,586.6102,662.5029999999999,669.0,1456.0,2110.0,2140.0,27.0,56.0,92.0,104.0,148.0,360.0,502.0,550.0,10.8115,26.16600000000001,38.77600000000001,42.7472,qmof-c6f5655_primitive
173.4204,366.2152,586.6102,662.5029999999999,669.0,1456.0,2110.0,2140.0,27.0,56.0,92.0,104.0,148.0,360.0,502.0,550.0,10.8115,26.16600000000001,38.77600000000001,42.74720000000001,qmof-c6f5655_primitive
173.4204,366.2152,586.6102,662.5029999999999,669.0,1456.0,2110.0,2140.0,27.0,56.0,92.0,104.0,148.0,360.0,502.0,550.0,10.811500000000002,26.16600000000001,38.77600000000002,42.7472,qmof-c6f5655_primitive
173.4204,366.2152,586.6102,662.503,669.0,1456.0,2110.0,2140.0,27.0,56.0,92.0,104.0,148.0,360.0,502.0,550.0,10.8115,26.16600000000001,38.77600000000001,42.747200000000014,qmof-c6f5655_primitive
173.4204,366.2152,586.6102,662.5029999999999,669.0,1456.0,2110.0,2140.0,27.0,56.0,92.0,104.0,148.0,360.0,502.0,550.0,10.8115,26.16600000000001,38.77600000000001,42.74720000000001,qmof-c6f5655_primitive
173.4204,366.2152,586.6102000000001,662.5029999999999,669.0,1456.0,2110.0,2140.0,27.0,56.0,92.0,104.0,148.0,360.0,502.0,550.0,10.8115,26.16600000000001,38.77600000000001,42.74720000000001,qmof-c6f5655_primitive
173.42040000000003,366.21520000000015,586.6102,662.503,669.0,1456.0,2110.0,2140.0,27.0,56.0,92.0,104.0,148.0,360.0,502.0,550.0,10.8115,26.16600000000001,38.77600000000001,42.747200000000014,qmof-c6f5655_primitive
173.4204,366.2152,586.6102,662.5029999999998,669.0,1456.0,2110.0,2140.0,27.0,56.0,92.0,104.0,148.0,360.0,502.0,550.0,10.811500000000002,26.166000000000007,38.776,42.7472,qmof-c6f5655_primitive
173.42040000000003,366.21520000000015,586.6102000000001,662.5029999999998,669.0,1456.0,2110.0,2140.0,27.0,56.0,92.0,104.0,148.0,360.0,502.0,550.0,10.81150000000001,26.166000000000007,38.77600000000001,42.74719999999998,qmof-c6f5655_primitive
131.5719,250.97099999999995,465.5554,638.3559999999999,516.0,984.0,1510.0,1432.0,19.0,38.0,72.0,104.0,110.0,296.0,438.0,368.0,7.377099999999999,17.355800000000002,28.378399999999992,32.8584,qmof-1002f30_primitive
131.5719,250.97099999999995,465.5554,638.3559999999999,516.0,984.0,1510.0,1432.0,19.0,38.0,72.0,104.0,110.0,296.0,438.0,368.0,7.377099999999999,17.355800000000002,28.378399999999992,32.8584,qmof-1002f30_primitive
131.5719,250.97099999999995,465.5554,638.3559999999999,516.0,984.0,1510.0,1432.0,19.0,38.0,72.0,104.0,110.0,296.0,438.0,368.0,7.377099999999999,17.355800000000002,28.378399999999992,32.8584,qmof-1002f30_primitive
131.5719,250.97099999999995,465.5554,638.3559999999999,516.0,984.0,1510.0,1432.0,19.0,38.0,72.0,104.0,110.0,296.0,438.0,368.0,7.377099999999999,17.355800000000002,28.378399999999992,32.8584,qmof-1002f30_primitive
131.5719,250.97099999999995,465.5554,638.3559999999999,516.0,984.0,1510.0,1432.0,19.0,38.0,72.0,104.0,110.0,296.0,438.0,368.0,7.377099999999999,17.355800000000002,28.378399999999992,32.8584,qmof-1002f30_primitive
131.5719,250.97099999999995,465.5554,638.3559999999999,516.0,984.0,1510.0,1432.0,19.0,38.0,72.0,104.0,110.0,296.0,438.0,368.0,7.377099999999999,17.355800000000002,28.378399999999992,32.8584,qmof-1002f30_primitive
227.9376,465.533,709.3963999999999,895.3029999999998,942.0,1928.0,2804.0,3058.0,34.0,70.0,108.0,140.0,178.0,438.0,620.0,708.0,14.3858,33.743800000000014,49.279600000000016,58.618800000000014,qmof-bf5d627_primitive
227.9376,465.533,709.3963999999999,895.3029999999998,942.0,1928.0,2804.0,3058.0,34.0,70.0,108.0,140.0,178.0,438.0,620.0,708.0,14.3858,33.743800000000014,49.279600000000016,58.618800000000014,qmof-bf5d627_primitive
227.9376,465.533,709.3963999999999,895.3029999999998,942.0,1928.0,2804.0,3058.0,34.0,70.0,108.0,140.0,178.0,438.0,620.0,708.0,14.3858,33.743800000000014,49.279600000000016,58.618800000000014,qmof-bf5d627_primitive
356.1432,698.9620000000004,1071.1212,1393.6949999999997,1644.0,3184.0,4896.0,5808.0,48.0,100.0,152.0,206.0,252.0,628.0,920.0,1150.0,22.26720000000001,51.04040000000002,76.34160000000001,97.1806,qmof-809c853_primitive
118.7144,219.09599999999995,337.32039999999995,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.422399999999999,16.262400000000003,23.0448,24.679400000000008,qmof-809c853_primitive
118.7144,219.09599999999995,337.32039999999995,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.4224,16.262400000000003,23.0448,24.6794,qmof-809c853_primitive
118.7144,219.096,337.3204000000001,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.4224,16.262400000000003,23.04480000000001,24.6794,qmof-809c853_primitive
179.05379999999994,323.11399999999986,484.4107999999999,592.2409999999999,876.0,1544.0,2360.0,2624.0,22.0,44.0,64.0,82.0,108.0,260.0,360.0,418.0,10.7398,23.071600000000004,33.276799999999994,40.181,qmof-809c853_primitive
118.71439999999998,219.096,337.3204,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.4224,16.262400000000003,23.0448,24.6794,qmof-809c853_primitive
223.7358,453.5692,679.5103999999999,846.919,966.0,1954.0,2828.0,3088.0,32.0,66.0,100.0,126.0,166.0,404.0,560.0,614.0,14.0512,32.48180000000001,46.81560000000001,54.62060000000002,qmof-eecf04e_primitive
111.1876,193.70299999999992,269.7763999999999,306.093,502.0,824.0,1172.0,1266.0,14.0,26.0,36.0,40.0,62.0,138.0,164.0,168.0,6.175799999999999,12.5842,16.4468,18.056000000000004,qmof-eecf04e_primitive
132.51940000000002,278.613,425.804,498.5176,1042.0,1464.0,2168.0,2568.0,20.0,42.0,64.0,76.0,106.0,258.0,352.0,360.0,9.8356,21.760200000000005,31.726400000000005,35.568400000000004,qmof-add6b39_primitive
296.8694,655.1460000000002,1148.0604000000003,1465.2959999999998,1070.0,2520.0,3816.0,4464.0,48.0,104.0,188.0,248.0,316.0,912.0,1372.0,1704.0,18.187200000000008,47.86320000000002,75.4428,95.33679999999998,qmof-add6b39_primitive
306.5494,638.5710000000004,1092.4704000000006,1360.5420000000008,1072.0,2328.0,3408.0,4080.0,50.0,102.0,180.0,228.0,282.0,702.0,964.0,1172.0,18.46100000000001,45.44540000000002,69.46760000000002,85.69640000000003,qmof-add6b39_primitive
223.7358,453.5692,679.5103999999999,846.919,966.0,1954.0,2828.0,3088.0,32.0,66.0,100.0,126.0,166.0,404.0,560.0,614.0,14.0512,32.48180000000001,46.81560000000001,54.62060000000002,qmof-0afaf89_primitive
212.09519999999995,399.177,619.4523999999999,765.5789999999998,1000.0,1896.0,2800.0,3040.0,28.0,58.0,88.0,110.0,146.0,356.0,484.0,486.0,13.4476,30.26100000000001,43.927200000000006,49.939000000000014,qmof-0afaf89_primitive
144.0441,255.969,399.6456,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.944199999999999,19.126800000000003,27.591,31.00020000000001,qmof-8794151_primitive
144.0441,255.969,399.6455999999999,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.944199999999999,19.126800000000003,27.591,31.00020000000001,qmof-8794151_primitive
144.0441,255.969,399.6456,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.944199999999999,19.126800000000006,27.591,31.00020000000001,qmof-8794151_primitive
144.0441,255.969,399.6455999999999,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.9442,19.126800000000006,27.591,31.000200000000007,qmof-8794151_primitive
122.34720000000002,236.283,371.6943999999999,362.1294,1058.0,1680.0,2800.0,2984.0,16.0,34.0,52.0,52.0,86.0,210.0,292.0,238.0,9.2294,20.2202,30.9604,29.275,qmof-f39795c_primitive
122.34720000000002,236.283,371.6943999999999,362.1294,1058.0,1680.0,2800.0,2984.0,16.0,34.0,52.0,52.0,86.0,210.0,292.0,238.0,9.2294,20.2202,30.9604,29.275,qmof-f39795c_primitive
122.34720000000002,236.283,371.6943999999999,362.1294,1058.0,1680.0,2800.0,2984.0,16.0,34.0,52.0,52.0,86.0,210.0,292.0,238.0,9.2294,20.2202,30.9604,29.275,qmof-f39795c_primitive
184.713,341.6192000000001,525.0812,623.2886000000002,884.0,1658.0,2432.0,2552.0,22.0,46.0,68.0,78.0,114.0,272.0,352.0,322.0,10.743000000000002,24.1942,34.242,35.7746,qmof-9ecbb7a_primitive
